Name = NACA 0012
Mach = 0; Re = 100000; T.U. = 1,0; T.L. = 1,0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-38,0	-0,268	1,00443	0,009	0,993	0,001	0,997	0,016	-0,266	0,240	0,285
-37,0	-0,285	0,94764	0,009	0,993	0,001	0,997	0,015	-0,300	0,241	0,282
-36,0	-0,303	0,87375	0,009	0,993	0,001	0,996	0,015	-0,347	0,243	0,280
-35,0	-0,324	0,84734	0,009	0,992	0,001	0,996	0,015	-0,382	0,243	0,278
-34,0	-0,346	0,79378	0,009	0,992	0,001	0,997	0,014	-0,436	0,242	0,275
-33,0	-0,370	0,74475	0,009	0,992	0,002	0,996	0,014	-0,497	0,241	0,273
-32,0	-0,394	0,69605	0,008	0,990	0,002	0,997	0,013	-0,567	0,243	0,271
-31,0	-0,420	0,64957	0,008	0,989	0,002	0,997	0,013	-0,647	0,243	0,270
-30,0	-0,448	0,60719	0,008	0,988	0,002	0,996	0,013	-0,738	0,243	0,268
-29,0	-0,479	0,55955	0,008	0,987	0,002	0,996	0,012	-0,855	0,245	0,266
-28,0	-0,511	0,52024	0,008	0,986	0,002	0,996	0,013	-0,983	0,247	0,265
-27,0	-0,546	0,47353	0,008	0,985	0,002	0,996	0,013	-1,154	0,246	0,264
-26,0	-0,584	0,43192	0,007	0,983	0,002	0,996	0,014	-1,351	0,246	0,263
-25,0	-0,623	0,39570	0,007	0,981	0,002	0,996	0,014	-1,576	0,246	0,262
-24,0	-0,665	0,35704	0,007	0,979	0,002	0,996	0,015	-1,863	0,246	0,261
-23,0	-0,709	0,32090	0,007	0,977	0,002	0,996	0,016	-2,209	0,247	0,260
-22,0	-0,753	0,29202	0,007	0,973	0,002	0,996	0,017	-2,580	0,247	0,259
-21,0	-0,799	0,26296	0,007	0,969	0,003	0,996	0,019	-3,037	0,247	0,258
-20,0	-0,843	0,23630	0,007	0,966	0,003	0,996	0,020	-3,567	0,246	0,258
-19,0	-0,885	0,20982	0,006	0,960	0,003	0,997	0,021	-4,217	0,245	0,257
-18,0	-0,923	0,18749	0,006	0,954	0,004	0,997	0,023	-4,923	0,243	0,257
-17,0	-0,955	0,16627	0,006	0,946	0,004	0,997	0,023	-5,745	0,244	0,256
-16,0	-0,981	0,14706	0,006	0,937	0,005	0,997	0,028	-6,670	0,245	0,256
-15,0	-0,997	0,12966	0,006	0,925	0,005	0,997	0,034	-7,688	0,245	0,256
-14,0	-1,003	0,11372	0,006	0,911	0,005	0,997	0,047	-8,818	0,305	0,256
-13,0	-1,000	0,09761	0,006	0,893	0,006	0,998	0,076	-10,243	0,522	0,256
-12,0	-1,006	0,07395	0,007	0,870	0,007	0,998	0,204	-13,605	0,276	0,257
-11,0	-1,068	0,03730	0,008	0,843	0,008	0,998	0,642	-28,619	0,267	0,257
-10,0	-1,053	0,02760	0,007	0,807	0,009	0,998	0,860	-38,152	0,261	0,257
-9,0	-0,989	0,02428	0,007	0,764	0,011	0,998	0,932	-40,754	0,259	0,257
-8,0	-0,905	0,02213	0,006	0,713	0,014	0,998	0,962	-40,891	0,258	0,257
-7,0	-0,809	0,02040	0,005	0,656	0,019	0,998	0,978	-39,632	0,257	0,257
-6,0	-0,704	0,01702	0,005	0,596	0,027	0,998	0,985	-41,329	0,257	0,257
-5,0	-0,592	0,01607	0,004	0,537	0,043	0,998	0,990	-36,826	0,257	0,257
-4,0	-0,477	0,01638	0,003	0,480	0,072	0,998	0,993	-29,113	0,257	0,256
-3,0	-0,359	0,01559	0,002	0,425	0,117	0,997	0,994	-23,028	0,256	0,256
-2,0	-0,240	0,01503	0,002	0,373	0,170	0,997	0,996	-15,972	0,256	0,256
-1,0	-0,120	0,01576	0,001	0,322	0,221	0,997	0,996	-7,625	0,256	0,256
-0,0	0,000	0,01573	-0,000	0,272	0,272	0,997	0,997	0,000	0,256	0,250
1,0	0,120	0,01580	-0,001	0,221	0,322	0,996	0,997	7,607	0,256	0,256
2,0	0,240	0,01506	-0,002	0,170	0,373	0,996	0,997	15,935	0,256	0,256
3,0	0,359	0,01556	-0,002	0,117	0,425	0,994	0,997	23,083	0,256	0,256
4,0	0,477	0,01638	-0,003	0,072	0,480	0,993	0,998	29,110	0,257	0,256
5,0	0,592	0,01609	-0,004	0,043	0,537	0,990	0,998	36,783	0,257	0,257
6,0	0,704	0,01702	-0,005	0,027	0,596	0,986	0,998	41,333	0,257	0,257
7,0	0,809	0,02046	-0,005	0,019	0,656	0,977	0,998	39,521	0,257	0,257
8,0	0,905	0,02213	-0,006	0,014	0,713	0,962	0,998	40,889	0,258	0,257
9,0	0,989	0,02427	-0,007	0,011	0,764	0,932	0,998	40,766	0,259	0,257
10,0	1,053	0,02763	-0,007	0,009	0,807	0,860	0,998	38,116	0,261	0,257
11,0	1,067	0,03731	-0,008	0,008	0,843	0,641	0,998	28,611	0,267	0,257
12,0	1,006	0,07397	-0,007	0,007	0,870	0,204	0,998	13,603	0,277	0,257
13,0	1,000	0,09763	-0,006	0,006	0,893	0,076	0,997	10,241	0,522	0,256
14,0	1,003	0,11371	-0,006	0,005	0,911	0,047	0,997	8,818	0,305	0,256
15,0	0,997	0,12966	-0,006	0,005	0,925	0,034	0,997	7,688	0,245	0,256
16,0	0,981	0,14706	-0,006	0,005	0,937	0,028	0,997	6,670	0,245	0,256
17,0	0,955	0,16626	-0,006	0,004	0,946	0,023	0,997	5,746	0,244	0,256
18,0	0,923	0,18748	-0,006	0,004	0,954	0,023	0,997	4,924	0,243	0,257
19,0	0,885	0,20982	-0,006	0,003	0,960	0,021	0,996	4,217	0,245	0,257
20,0	0,843	0,23629	-0,007	0,003	0,966	0,020	0,997	3,567	0,246	0,258
21,0	0,799	0,26296	-0,007	0,003	0,969	0,019	0,996	3,037	0,247	0,258
22,0	0,753	0,29202	-0,007	0,002	0,973	0,017	0,996	2,580	0,247	0,259
23,0	0,709	0,32089	-0,007	0,002	0,977	0,016	0,996	2,209	0,247	0,260
24,0	0,665	0,35704	-0,007	0,002	0,979	0,015	0,996	1,863	0,246	0,261
25,0	0,623	0,39570	-0,007	0,002	0,981	0,014	0,996	1,576	0,246	0,262
26,0	0,584	0,43192	-0,007	0,002	0,983	0,014	0,996	1,351	0,246	0,263
27,0	0,546	0,47353	-0,008	0,002	0,985	0,013	0,996	1,154	0,246	0,264
28,0	0,511	0,51938	-0,008	0,002	0,986	0,013	0,996	0,984	0,247	0,265
29,0	0,479	0,55822	-0,008	0,002	0,987	0,012	0,996	0,857	0,245	0,266
30,0	0,448	0,61015	-0,008	0,002	0,988	0,013	0,996	0,735	0,243	0,268
31,0	0,420	0,64967	-0,008	0,002	0,989	0,013	0,996	0,647	0,243	0,270
32,0	0,394	0,69679	-0,008	0,002	0,990	0,013	0,997	0,566	0,243	0,271
33,0	0,370	0,73061	-0,009	0,002	0,992	0,014	0,996	0,506	0,241	0,273
34,0	0,346	0,79379	-0,009	0,001	0,992	0,014	0,997	0,436	0,242	0,275
35,0	0,324	0,84734	-0,009	0,001	0,992	0,015	0,996	0,382	0,243	0,278
36,0	0,303	0,87363	-0,009	0,001	0,993	0,015	0,996	0,347	0,243	0,280
37,0	0,285	0,94650	-0,009	0,001	0,993	0,015	0,997	0,301	0,241	0,282
38,0	0,268	1,00368	-0,009	0,001	0,993	0,016	0,997	0,267	0,240	0,285
39,0	0,252	1,04424	-0,010	0,001	0,993	0,017	0,997	0,241	0,238	0,288
40,0	0,238	1,08686	-0,010	0,001	0,994	0,018	0,997	0,219	0,239	0,291
41,0	0,225	1,12066	-0,010	0,001	0,994	0,018	0,997	0,201	0,242	0,294
42,0	0,213	1,16217	-0,010	0,001	0,995	0,019	0,997	0,183	0,240	0,297
43,0	0,202	1,22764	-0,010	0,001	0,995	0,020	0,997	0,164	0,242	0,300
44,0	0,191	1,25388	-0,010	0,001	0,995	0,020	0,997	0,153	0,244	0,303
45,0	0,182	1,31730	-0,010	0,001	0,996	0,021	0,997	0,138	0,317	0,306
46,0	0,173	1,35588	-0,009	0,001	0,500	0,021	0,500	0,128	0,326	0,301
47,0	0,165	1,41865	-0,009	0,001	0,500	0,021	0,500	0,117	0,248	0,304
48,0	0,158	1,49451	-0,009	0,001	0,500	0,022	0,500	0,106	0,249	0,307
49,0	0,151	1,50868	-0,009	0,001	0,500	0,022	0,500	0,100	0,252	0,309
50,0	0,145	1,57619	-0,009	0,001	0,500	0,023	0,500	0,092	0,254	0,312
51,0	0,139	1,66093	-0,009	0,001	0,500	0,023	0,500	0,084	0,258	0,314
52,0	0,133	1,68532	-0,009	0,001	0,500	0,023	0,500	0,079	0,262	0,316
53,0	0,128	1,71968	-0,009	0,001	0,500	0,023	0,500	0,075	0,265	0,318
54,0	0,124	1,76531	-0,009	0,001	0,500	0,024	0,500	0,070	0,269	0,320
55,0	0,119	1,82132	-0,009	0,001	0,500	0,024	0,500	0,065	0,273	0,322
56,0	0,115	1,90538	-0,009	0,001	0,500	0,024	0,500	0,060	0,277	0,324
57,0	0,111	1,97971	-0,008	0,001	0,500	0,024	0,500	0,056	0,284	0,325
58,0	0,108	1,98094	-0,008	0,001	0,500	0,024	0,500	0,054	0,289	0,327
59,0	0,104	2,06832	-0,008	0,001	0,500	0,024	0,500	0,050	0,293	0,328
60,0	0,101	2,10770	-0,008	0,001	0,500	0,024	0,500	0,048	0,297	0,329
61,0	0,098	2,12810	-0,008	0,001	0,500	0,025	0,505	0,046	0,301	0,330
62,0	0,096	2,12801	-0,008	0,001	0,500	0,025	0,511	0,045	0,305	0,330
63,0	0,093	2,18089	-0,008	0,001	0,500	0,025	0,518	0,043	0,311	0,331
64,0	0,091	2,25988	-0,007	0,001	0,500	0,026	0,526	0,040	0,322	0,331
65,0	0,089	2,27204	-0,007	0,001	0,500	0,026	0,534	0,039	0,336	0,332
66,0	0,087	2,27625	-0,007	0,001	0,501	0,026	0,540	0,038	0,349	0,331
67,0	0,085	2,30092	-0,007	0,001	0,503	0,026	0,545	0,037	0,362	0,331
68,0	0,083	2,33168	-0,007	0,001	0,504	0,026	0,551	0,036	0,376	0,330
69,0	0,081	2,36877	-0,006	0,001	0,506	0,027	0,556	0,034	0,391	0,329
70,0	0,080	2,39824	-0,006	0,000	0,507	0,027	0,562	0,033	0,407	0,327
71,0	0,078	2,44854	-0,006	0,000	0,508	0,027	0,568	0,032	0,428	0,326
72,0	0,077	2,41854	-0,006	0,000	0,509	0,027	0,574	0,032	0,449	0,324
73,0	0,076	2,47965	-0,005	0,000	0,510	0,027	0,580	0,030	0,472	0,322
74,0	0,074	2,44551	-0,005	0,000	0,512	0,027	0,585	0,030	0,497	0,319
75,0	0,073	2,51706	-0,005	0,000	0,513	0,027	0,592	0,029	0,525	0,316
76,0	0,072	2,50463	-0,005	0,000	0,514	0,027	0,598	0,029	0,561	0,313
77,0	0,072	2,48414	-0,004	0,000	0,515	0,027	0,604	0,029	0,595	0,310
78,0	0,071	2,54799	-0,004	0,000	0,516	0,027	0,611	0,028	0,638	0,306
79,0	0,070	2,52584	-0,004	0,000	0,517	0,027	0,617	0,028	0,690	0,303
80,0	0,069	2,50924	-0,003	0,000	0,518	0,027	0,623	0,028	0,747	0,299
81,0	0,069	2,59084	-0,003	0,000	0,519	0,028	0,629	0,027	0,817	0,294
82,0	0,068	2,58251	-0,003	0,000	0,520	0,028	0,635	0,026	0,907	0,290
83,0	0,068	2,57908	-0,002	0,000	0,521	0,028	0,641	0,026	1,018	0,285
84,0	0,067	2,58039	-0,002	0,000	0,522	0,028	0,647	0,026	1,162	0,281
85,0	0,067	2,49250	-0,002	0,000	0,523	0,027	0,653	0,027	1,361	0,276
86,0	0,067	2,50134	-0,001	0,000	0,523	0,027	0,660	0,027	1,662	0,271
87,0	0,066	2,51451	-0,001	0,000	0,524	0,027	0,666	0,026	2,164	0,266
88,0	0,066	2,53257	-0,001	0,000	0,524	0,027	0,672	0,026	3,124	0,261
89,0	0,066	2,46279	-0,000	0,000	0,525	0,027	0,678	0,027	0,185	0,255
90,0	0,077	1,63817	-0,000	0,525	0,000	0,684	0,027	0,047	0,185	0,250
91,0	0,077	1,61725	0,000	0,525	0,000	0,678	0,027	0,048	12,081	0,245
92,0	0,077	1,69149	0,001	0,524	0,000	0,672	0,027	0,045	-9,319	0,241
93,0	0,077	1,67843	0,001	0,524	0,000	0,666	0,027	0,046	-3,042	0,236
94,0	0,077	1,67092	0,001	0,523	0,000	0,660	0,027	0,046	-1,719	0,232
95,0	0,077	1,76226	0,002	0,523	0,000	0,653	0,028	0,044	-1,117	0,228
96,0	0,078	1,76266	0,002	0,522	0,000	0,647	0,028	0,044	-0,786	0,223
97,0	0,078	1,76831	0,002	0,521	0,000	0,641	0,028	0,044	-0,585	0,219
98,0	0,078	1,77921	0,003	0,520	0,000	0,635	0,028	0,044	-0,446	0,215
99,0	0,079	1,79563	0,003	0,519	0,000	0,629	0,028	0,044	-0,338	0,211
100,0	0,080	1,72257	0,003	0,518	0,000	0,623	0,027	0,046	-0,256	0,208
101,0	0,080	1,74820	0,004	0,517	0,000	0,617	0,027	0,046	-0,193	0,204
102,0	0,081	1,77981	0,004	0,516	0,000	0,611	0,027	0,045	-0,135	0,201
103,0	0,082	1,72583	0,004	0,515	0,000	0,604	0,027	0,047	-0,089	0,198
104,0	0,083	1,75651	0,005	0,514	0,000	0,598	0,027	0,047	-0,054	0,195
105,0	0,084	1,77989	0,005	0,513	0,000	0,592	0,027	0,047	-0,018	0,192
106,0	0,085	1,71961	0,005	0,512	0,000	0,585	0,027	0,049	0,012	0,189
107,0	0,086	1,76485	0,005	0,510	0,000	0,580	0,027	0,049	0,038	0,187
108,0	0,087	1,71541	0,006	0,509	0,000	0,574	0,027	0,051	0,060	0,185
109,0	0,089	1,75744	0,006	0,508	0,000	0,568	0,027	0,050	0,081	0,183
110,0	0,090	1,71942	0,006	0,507	0,000	0,562	0,027	0,052	0,102	0,182
111,0	0,092	1,70226	0,006	0,506	0,001	0,556	0,027	0,054	0,118	0,180
112,0	0,094	1,67738	0,007	0,504	0,001	0,551	0,026	0,056	0,132	0,179
113,0	0,096	1,65923	0,007	0,503	0,001	0,545	0,026	0,058	0,146	0,179
114,0	0,098	1,64740	0,007	0,501	0,001	0,540	0,026	0,059	0,158	0,178
115,0	0,100	1,65658	0,007	0,500	0,001	0,534	0,026	0,060	0,169	0,178
116,0	0,102	1,65960	0,007	0,500	0,001	0,526	0,026	0,062	0,182	0,178
117,0	0,105	1,59562	0,008	0,500	0,001	0,518	0,025	0,066	0,193	0,178
118,0	0,107	1,55738	0,008	0,500	0,001	0,511	0,025	0,069	0,198	0,178
119,0	0,110	1,57188	0,008	0,500	0,001	0,505	0,025	0,070	0,203	0,179
120,0	0,113	1,56435	0,008	0,500	0,001	0,500	0,024	0,072	0,207	0,180
121,0	0,117	1,53504	0,008	0,500	0,001	0,500	0,024	0,076	0,211	0,180
122,0	0,120	1,45803	0,008	0,500	0,001	0,500	0,024	0,083	0,215	0,181
123,0	0,124	1,46742	0,008	0,500	0,001	0,500	0,024	0,085	0,220	0,183
124,0	0,129	1,40381	0,009	0,500	0,001	0,500	0,024	0,092	0,226	0,184
125,0	0,133	1,33078	0,009	0,500	0,001	0,500	0,024	0,100	0,230	0,185
126,0	0,138	1,28570	0,009	0,500	0,001	0,500	0,024	0,108	0,233	0,187
127,0	0,144	1,25115	0,009	0,500	0,001	0,500	0,023	0,115	0,236	0,189
128,0	0,149	1,22791	0,009	0,500	0,001	0,500	0,023	0,122	0,239	0,191
129,0	0,155	1,21472	0,009	0,500	0,001	0,500	0,023	0,128	0,243	0,193
130,0	0,162	1,14126	0,009	0,500	0,001	0,500	0,023	0,142	0,246	0,195
131,0	0,169	1,08511	0,009	0,500	0,001	0,500	0,022	0,156	0,248	0,197
132,0	0,177	1,08210	0,009	0,500	0,001	0,500	0,022	0,163	0,250	0,199
133,0	0,185	1,01759	0,009	0,500	0,001	0,500	0,021	0,182	0,252	0,202
134,0	0,194	0,96847	0,009	0,500	0,001	0,500	0,021	0,200	0,219	0,204
135,0	0,226	0,82067	0,010	0,996	0,001	0,997	0,021	0,276	0,222	0,205
136,0	0,238	0,81638	0,010	0,995	0,001	0,997	0,020	0,292	0,255	0,207
137,0	0,251	0,76066	0,010	0,995	0,001	0,997	0,020	0,330	0,257	0,210
138,0	0,265	0,74705	0,010	0,995	0,001	0,997	0,019	0,354	0,258	0,212
139,0	0,280	0,68381	0,010	0,994	0,001	0,997	0,018	0,409	0,257	0,215
140,0	0,296	0,66968	0,010	0,994	0,001	0,997	0,018	0,442	0,259	0,217
141,0	0,314	0,64245	0,010	0,994	0,001	0,997	0,017	0,488	0,259	0,219
142,0	0,333	0,61826	0,009	0,993	0,001	0,997	0,016	0,539	0,258	0,222
143,0	0,354	0,57704	0,009	0,993	0,001	0,997	0,015	0,614	0,257	0,224
144,0	0,377	0,51885	0,009	0,993	0,001	0,996	0,015	0,727	0,256	0,226
145,0	0,403	0,50810	0,009	0,992	0,001	0,996	0,015	0,792	0,255	0,228
146,0	0,430	0,46990	0,009	0,992	0,001	0,997	0,014	0,916	0,257	0,230
147,0	0,461	0,43573	0,009	0,992	0,002	0,996	0,014	1,057	0,257	0,231
148,0	0,491	0,40190	0,008	0,990	0,002	0,997	0,013	1,222	0,256	0,233
149,0	0,523	0,37025	0,008	0,989	0,002	0,997	0,013	1,414	0,255	0,234
150,0	0,558	0,34235	0,008	0,988	0,002	0,996	0,013	1,631	0,256	0,236
151,0	0,596	0,30884	0,008	0,987	0,002	0,996	0,012	1,930	0,254	0,237
152,0	0,637	0,28400	0,008	0,986	0,002	0,996	0,013	2,241	0,253	0,238
153,0	0,680	0,25116	0,008	0,985	0,002	0,996	0,013	2,708	0,253	0,239
154,0	0,727	0,22314	0,007	0,983	0,002	0,996	0,014	3,256	0,253	0,240
155,0	0,776	0,20019	0,007	0,981	0,002	0,996	0,014	3,876	0,253	0,241
156,0	0,828	0,17440	0,007	0,979	0,002	0,996	0,015	4,747	0,253	0,241
157,0	0,882	0,15069	0,007	0,977	0,002	0,996	0,016	5,852	0,253	0,242
158,0	0,937	0,13401	0,007	0,973	0,002	0,996	0,017	6,994	0,252	0,243
159,0	0,993	0,11688	0,007	0,969	0,003	0,996	0,019	8,495	0,253	0,243
160,0	1,048	0,10139	0,007	0,966	0,003	0,996	0,020	10,332	0,254	0,244
161,0	1,099	0,08568	0,006	0,960	0,003	0,997	0,021	12,832	0,254	0,244
162,0	1,147	0,07357	0,006	0,954	0,004	0,997	0,023	15,584	0,256	0,245
163,0	1,186	0,06187	0,006	0,946	0,004	0,997	0,023	19,178	0,255	0,245
164,0	1,217	0,05261	0,006	0,937	0,005	0,997	0,028	23,125	0,254	0,245
165,0	1,235	0,04465	0,006	0,925	0,005	0,997	0,034	27,654	0,255	0,245
166,0	1,238	0,03848	0,006	0,911	0,005	0,997	0,047	32,185	0,269	0,245
167,0	1,226	0,03365	0,006	0,893	0,006	0,998	0,076	36,426	0,272	0,245
168,0	1,196	0,03102	0,007	0,870	0,007	0,998	0,204	38,566	0,273	0,245
169,0	1,149	0,02947	0,008	0,843	0,008	0,998	0,642	39,004	0,257	0,243
170,0	1,083	0,02653	0,007	0,807	0,009	0,998	0,860	40,826	0,244	0,243
171,0	1,003	0,02405	0,007	0,764	0,011	0,998	0,932	41,682	0,242	0,243
172,0	0,912	0,02207	0,006	0,713	0,014	0,998	0,962	41,299	0,243	0,243
173,0	0,812	0,02038	0,005	0,656	0,019	0,998	0,978	39,834	0,243	0,243
174,0	0,705	0,01702	0,005	0,596	0,027	0,998	0,985	41,448	0,243	0,243
175,0	0,593	0,01607	0,004	0,537	0,043	0,998	0,990	36,888	0,243	0,244
176,0	0,477	0,01637	0,003	0,480	0,072	0,998	0,993	29,143	0,243	0,244
177,0	0,359	0,01559	0,002	0,425	0,117	0,997	0,994	23,043	0,244	0,244
178,0	0,240	0,01503	0,002	0,373	0,170	0,997	0,996	15,976	0,244	0,244
179,0	0,120	0,01576	0,001	0,322	0,221	0,997	0,996	7,626	0,244	0,244
180,0	-0,000	0,01573	-0,000	0,272	0,272	0,997	0,997	-0,000	0,244	0,250

Name = NACA 0012
Mach = 0; Re = 500000; T.U. = 1,0; T.L. = 1,0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180,0	-0,000	0,01535	-0,000	0,245	0,245	0,997	0,997	-0,000	0,244	0,250
-179,0	-0,120	0,01542	-0,001	0,198	0,293	0,996	0,997	-7,797	0,244	0,244
-178,0	-0,240	0,01471	-0,002	0,150	0,341	0,996	0,997	-16,323	0,244	0,244
-177,0	-0,359	0,01517	-0,002	0,102	0,389	0,995	0,998	-23,678	0,244	0,244
-176,0	-0,477	0,01592	-0,003	0,061	0,440	0,993	0,998	-29,979	0,243	0,244
-175,0	-0,593	0,01562	-0,004	0,038	0,492	0,991	0,998	-37,947	0,243	0,244
-174,0	-0,705	0,01650	-0,005	0,024	0,547	0,987	0,998	-42,748	0,243	0,243
-173,0	-0,812	0,01976	-0,005	0,018	0,605	0,980	0,998	-41,084	0,243	0,243
-172,0	-0,912	0,02130	-0,006	0,013	0,663	0,967	0,998	-42,792	0,242	0,243
-171,0	-1,003	0,02312	-0,007	0,011	0,719	0,942	0,998	-43,358	0,242	0,243
-170,0	-1,083	0,02546	-0,007	0,009	0,770	0,886	0,998	-42,535	0,243	0,243
-169,0	-1,150	0,02829	-0,008	0,007	0,811	0,741	0,998	-40,641	0,249	0,243
-168,0	-1,196	0,03106	-0,008	0,006	0,846	0,410	0,998	-38,518	0,266	0,244
-167,0	-1,226	0,03320	-0,007	0,006	0,873	0,142	0,998	-36,926	0,282	0,245
-166,0	-1,238	0,03718	-0,006	0,005	0,895	0,075	0,998	-33,310	0,301	0,245
-165,0	-1,235	0,04270	-0,006	0,005	0,912	0,051	0,998	-28,921	0,249	0,245
-164,0	-1,217	0,04978	-0,006	0,004	0,927	0,040	0,997	-24,444	0,253	0,245
-163,0	-1,187	0,05866	-0,006	0,004	0,939	0,033	0,997	-20,228	0,255	0,245
-162,0	-1,147	0,06908	-0,007	0,003	0,947	0,031	0,997	-16,600	0,255	0,244
-161,0	-1,100	0,08064	-0,007	0,003	0,955	0,028	0,997	-13,635	0,253	0,244
-160,0	-1,048	0,09297	-0,007	0,003	0,961	0,025	0,997	-11,268	0,253	0,243
-159,0	-0,993	0,10703	-0,007	0,002	0,966	0,023	0,997	-9,278	0,253	0,243
-158,0	-0,937	0,12569	-0,007	0,002	0,970	0,022	0,997	-7,457	0,253	0,242
-157,0	-0,882	0,14348	-0,007	0,002	0,974	0,020	0,997	-6,146	0,252	0,242
-156,0	-0,828	0,15976	-0,007	0,002	0,977	0,019	0,997	-5,182	0,253	0,241
-155,0	-0,776	0,18136	-0,008	0,002	0,979	0,017	0,997	-4,279	0,252	0,240
-154,0	-0,727	0,20597	-0,008	0,002	0,981	0,016	0,996	-3,528	0,253	0,239
-153,0	-0,680	0,23922	-0,008	0,002	0,984	0,016	0,996	-2,843	0,253	0,238
-152,0	-0,637	0,25530	-0,008	0,002	0,985	0,015	0,996	-2,493	0,253	0,237
-151,0	-0,596	0,28216	-0,008	0,002	0,986	0,015	0,996	-2,112	0,254	0,236
-150,0	-0,558	0,31434	-0,008	0,002	0,987	0,015	0,996	-1,776	0,255	0,235
-149,0	-0,523	0,33982	-0,008	0,002	0,988	0,015	0,996	-1,540	0,255	0,234
-148,0	-0,491	0,36540	-0,009	0,001	0,990	0,015	0,997	-1,344	0,256	0,232
-147,0	-0,461	0,40022	-0,009	0,002	0,991	0,016	0,996	-1,151	0,256	0,231
-146,0	-0,430	0,42358	-0,009	0,001	0,991	0,016	0,997	-1,016	0,256	0,229
-145,0	-0,403	0,45922	-0,009	0,001	0,992	0,017	0,997	-0,877	0,257	0,227
-144,0	-0,377	0,49013	-0,009	0,001	0,992	0,017	0,997	-0,770	0,256	0,225
-143,0	-0,354	0,52990	-0,010	0,001	0,992	0,017	0,997	-0,668	0,257	0,223
-142,0	-0,333	0,55677	-0,010	0,001	0,993	0,018	0,997	-0,598	0,258	0,221
-141,0	-0,314	0,58720	-0,010	0,001	0,993	0,019	0,997	-0,534	0,258	0,219
-140,0	-0,296	0,63230	-0,010	0,001	0,994	0,020	0,997	-0,468	0,258	0,216
-139,0	-0,280	0,64292	-0,010	0,001	0,994	0,021	0,997	-0,435	0,257	0,214
-138,0	-0,265	0,68294	-0,010	0,001	0,994	0,021	0,997	-0,387	0,256	0,211
-137,0	-0,251	0,69857	-0,010	0,001	0,995	0,022	0,997	-0,359	0,255	0,209
-136,0	-0,238	0,72118	-0,010	0,001	0,995	0,022	0,997	-0,330	0,254	0,207
-135,0	-0,226	0,74719	-0,010	0,001	0,996	0,023	0,997	-0,303	0,222	0,204
-134,0	-0,194	0,94601	-0,009	0,001	0,500	0,023	0,500	-0,205	0,219	0,203
-133,0	-0,185	0,97453	-0,009	0,001	0,500	0,023	0,500	-0,190	0,250	0,201
-132,0	-0,177	0,97891	-0,009	0,001	0,500	0,024	0,500	-0,181	0,248	0,199
-131,0	-0,169	1,05026	-0,009	0,001	0,500	0,024	0,500	-0,161	0,247	0,196
-130,0	-0,162	1,07254	-0,009	0,001	0,500	0,024	0,500	-0,151	0,244	0,194
-129,0	-0,155	1,10310	-0,009	0,001	0,500	0,024	0,500	-0,141	0,242	0,192
-128,0	-0,149	1,14166	-0,009	0,001	0,500	0,024	0,500	-0,131	0,239	0,190
-127,0	-0,144	1,18837	-0,009	0,001	0,500	0,025	0,500	-0,121	0,236	0,188
-126,0	-0,138	1,23475	-0,009	0,001	0,500	0,025	0,500	-0,112	0,233	0,186
-125,0	-0,133	1,27308	-0,009	0,001	0,500	0,025	0,500	-0,105	0,230	0,185
-124,0	-0,129	1,31305	-0,009	0,001	0,500	0,025	0,500	-0,098	0,226	0,183
-123,0	-0,124	1,36153	-0,008	0,001	0,500	0,025	0,500	-0,091	0,221	0,182
-122,0	-0,120	1,41364	-0,008	0,001	0,500	0,026	0,500	-0,085	0,215	0,181
-121,0	-0,117	1,41250	-0,008	0,001	0,500	0,026	0,500	-0,083	0,211	0,180
-120,0	-0,113	1,45564	-0,008	0,001	0,500	0,026	0,500	-0,078	0,210	0,179
-119,0	-0,110	1,49638	-0,008	0,001	0,500	0,026	0,506	-0,074	0,205	0,178
-118,0	-0,107	1,47833	-0,008	0,001	0,500	0,027	0,514	-0,073	0,198	0,177
-117,0	-0,105	1,53314	-0,008	0,001	0,500	0,027	0,522	-0,068	0,190	0,177
-116,0	-0,102	1,52710	-0,007	0,000	0,500	0,027	0,531	-0,067	0,179	0,177
-115,0	-0,100	1,52611	-0,007	0,000	0,500	0,027	0,541	-0,065	0,168	0,177
-114,0	-0,098	1,53358	-0,007	0,000	0,501	0,027	0,547	-0,064	0,156	0,177
-113,0	-0,096	1,54894	-0,007	0,000	0,503	0,028	0,553	-0,062	0,144	0,178
-112,0	-0,094	1,56838	-0,007	0,000	0,504	0,028	0,559	-0,060	0,131	0,178
-111,0	-0,092	1,59417	-0,006	0,000	0,506	0,028	0,565	-0,058	0,116	0,180
-110,0	-0,090	1,62597	-0,006	0,000	0,507	0,028	0,571	-0,056	0,099	0,181
-109,0	-0,089	1,66556	-0,006	0,000	0,508	0,028	0,578	-0,053	0,078	0,182
-108,0	-0,087	1,62851	-0,006	0,000	0,509	0,028	0,584	-0,054	0,058	0,184
