Name = YS-930
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
180.0	-0.430	0.00833	-0.103	0.729	0.895	0.970	0.989	-51.602	0.241	0.010

Name = YS-930
Mach = 0; Re = 300000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.431	0.00690	-0.103	0.729	0.895	0.979	0.992	-62.505	0.242	0.010
-179.0	-0.548	0.00727	-0.104	0.726	0.953	0.975	0.980	-75.319	0.241	0.059
-178.0	-0.661	0.00751	-0.105	0.723	0.961	0.970	0.980	-88.068	0.238	0.091
-177.0	-0.769	0.01302	-0.107	0.002	0.965	0.980	0.982	-59.116	0.609	0.111
-176.0	-0.866	0.00421	-0.032	0.001	0.969	0.002	0.983	-205.699	0.718	0.213
-175.0	-0.934	0.00652	-0.030	0.001	0.971	0.002	0.985	-143.158	0.275	0.218
-174.0	-0.961	0.01017	-0.030	0.000	0.972	0.001	0.987	-94.554	0.208	0.219
-173.0	-0.945	0.01505	-0.030	0.000	0.974	0.001	0.988	-62.753	0.295	0.218
-172.0	-0.888	0.02167	-0.033	0.001	0.975	0.002	0.988	-40.971	0.278	0.213
-171.0	-0.803	0.03024	-0.034	0.001	0.977	0.002	0.989	-26.555	0.266	0.207
-170.0	-0.706	0.04104	-0.036	0.001	0.978	0.003	0.991	-17.192	0.264	0.199
-169.0	-0.608	0.03044	-0.037	0.001	0.979	0.003	0.991	-19.962	0.263	0.189
-168.0	-0.517	0.03636	-0.038	0.001	0.980	0.004	0.992	-14.221	0.269	0.176
-167.0	-0.438	0.04592	-0.040	0.001	0.981	0.005	0.993	-9.530	0.270	0.158
-166.0	-0.370	0.05540	-0.041	0.001	0.982	0.005	0.994	-6.677	0.263	0.139
-165.0	-0.313	0.06569	-0.042	0.001	0.984	0.005	0.995	-4.770	0.268	0.116
-164.0	-0.266	0.07893	-0.043	0.001	0.985	0.006	0.996	-3.376	0.273	0.088
-163.0	-0.228	0.09260	-0.044	0.001	0.986	0.006	0.996	-2.460	0.286	0.057
-162.0	-0.196	0.08146	-0.046	0.001	0.987	0.007	0.997	-2.403	0.285	0.017
-161.0	-0.169	0.09074	-0.046	0.002	0.988	0.007	0.997	-1.865	0.289	-0.022
-160.0	-0.147	0.10813	-0.048	0.002	0.988	0.008	0.997	-1.361	0.300	-0.073
-159.0	-0.129	0.11991	-0.048	0.002	0.989	0.009	0.998	-1.073	0.295	-0.124
-158.0	-0.113	0.13893	-0.049	0.002	0.990	0.010	0.999	-0.815	0.313	-0.183
-157.0	-0.100	0.14936	-0.050	0.002	0.991	0.010	0.999	-0.670	0.306	-0.248
-156.0	-0.089	0.16379	-0.050	0.002	0.993	0.011	0.999	-0.543	0.296	-0.316
-155.0	-0.079	0.18691	-0.051	0.002	0.994	0.011	0.999	-0.425	0.319	-0.390
-154.0	-0.071	0.21031	-0.052	0.002	0.999	0.012	0.999	-0.339	0.357	-0.474
-153.0	-0.064	0.17894	-0.052	0.002	0.999	0.012	0.999	-0.359	0.344	-0.567
-152.0	-0.058	0.19778	-0.053	0.002	0.999	0.013	0.999	-0.294	0.300	-0.659
-151.0	-0.053	0.20555	-0.053	0.002	1.000	0.013	1.000	-0.257	0.331	-0.755
-150.0	-0.048	0.21930	-0.054	0.002	1.000	0.014	1.000	-0.219	0.336	-0.865
-149.0	-0.044	0.23993	-0.054	0.003	0.999	0.014	1.000	-0.184	0.338	-0.972
-148.0	-0.040	0.25970	-0.054	0.003	0.999	0.015	1.000	-0.156	0.343	-1.094
-147.0	-0.037	0.26984	-0.054	0.003	1.000	0.015	1.000	-0.138	0.343	-1.212
-146.0	-0.034	0.29017	-0.055	0.003	1.000	0.016	1.000	-0.118	0.368	-1.347
-145.0	-0.032	0.31183	-0.055	0.003	1.000	0.016	1.000	-0.102	0.366	-1.479
-144.0	-0.030	0.33238	-0.055	0.003	1.000	0.017	1.000	-0.089	0.338	-1.625
-143.0	-0.028	0.36392	-0.055	0.003	1.000	0.017	1.000	-0.076	0.330	-1.763
-142.0	-0.026	0.38900	-0.056	0.003	1.000	0.018	1.000	-0.066	0.326	-1.919
-141.0	-0.024	0.36178	-0.056	0.003	1.000	0.018	1.000	-0.067	0.318	-2.065
-140.0	-0.023	0.36650	-0.056	0.003	1.000	0.018	1.000	-0.062	0.307	-2.231
-139.0	-0.021	0.39280	-0.056	0.003	1.000	0.019	1.000	-0.054	0.287	-2.384
-138.0	-0.020	0.40786	-0.056	0.003	1.000	0.019	1.000	-0.049	0.449	-2.556
-137.0	-0.019	0.43307	-0.056	0.003	1.000	0.020	1.000	-0.044	0.289	-2.737
-136.0	-0.018	0.44168	-0.056	0.003	1.000	0.020	1.000	-0.040	-0.002	-2.898
-135.0	-0.017	0.45037	-0.056	0.004	1.000	0.020	1.000	-0.038	-1.890	-3.054
-134.0	-0.015	0.58326	-0.049	0.004	0.524	0.021	0.524	-0.025	-1.961	-3.129
-133.0	-0.014	0.61371	-0.049	0.004	0.524	0.022	0.524	-0.022	-0.030	-3.299
-132.0	-0.013	0.63539	-0.049	0.004	0.524	0.022	0.524	-0.021	-0.157	-3.451
-131.0	-0.013	0.65225	-0.048	0.004	0.524	0.022	0.524	-0.019	-0.082	-3.614
-130.0	-0.012	0.67324	-0.048	0.004	0.524	0.022	0.524	-0.018	-0.299	-3.776
-129.0	-0.011	0.70813	-0.048	0.004	0.524	0.022	0.524	-0.016	-0.466	-3.923
-128.0	-0.011	0.70236	-0.048	0.004	0.524	0.023	0.524	-0.016	-0.387	-4.074
-127.0	-0.011	0.72818	-0.047	0.004	0.524	0.023	0.524	-0.015	-0.387	-4.229
-126.0	-0.010	0.74720	-0.047	0.004	0.524	0.023	0.524	-0.014	-0.681	-4.381
-125.0	-0.010	0.76599	-0.047	0.004	0.524	0.023	0.524	-0.013	-0.802	-4.514
-124.0	-0.009	0.78848	-0.046	0.004	0.524	0.024	0.524	-0.012	-0.667	-4.658
-123.0	-0.009	0.81345	-0.046	0.004	0.524	0.024	0.526	-0.011	-0.925	-4.798
-122.0	-0.009	0.83609	-0.046	0.004	0.524	0.024	0.530	-0.011	-1.006	-4.919
-121.0	-0.009	0.86690	-0.045	0.004	0.524	0.024	0.535	-0.010	-0.872	-5.051
-120.0	-0.008	0.90063	-0.045	0.004	0.524	0.025	0.540	-0.009	-1.181	-5.178
-119.0	-0.008	0.84137	-0.045	0.004	0.525	0.025	0.544	-0.010	-1.691	-5.289
-118.0	-0.008	0.86861	-0.044	0.004	0.527	0.025	0.547	-0.009	-1.751	-5.384
-117.0	-0.008	0.87896	-0.044	0.004	0.529	0.025	0.551	-0.009	-1.622	-5.489
-116.0	-0.007	0.89410	-0.043	0.004	0.530	0.026	0.555	-0.008	-1.823	-5.588
-115.0	-0.007	0.91324	-0.043	0.004	0.532	0.026	0.559	-0.008	-2.224	-5.678
-114.0	-0.007	0.89979	-0.042	0.004	0.533	0.026	0.564	-0.008	-3.037	-5.753
-113.0	-0.007	0.90286	-0.042	0.005	0.534	0.026	0.569	-0.008	-3.146	-5.802
-112.0	-0.007	0.93599	-0.041	0.005	0.536	0.027	0.573	-0.007	-3.037	-5.868
-111.0	-0.007	0.93259	-0.041	0.005	0.537	0.027	0.578	-0.007	-3.570	-5.918
-110.0	-0.007	0.93024	-0.040	0.005	0.538	0.027	0.584	-0.007	-3.926	-5.959
-109.0	-0.006	0.93364	-0.040	0.005	0.539	0.027	0.589	-0.007	-4.331	-5.992
-108.0	-0.006	0.94155	-0.039	0.005	0.540	0.027	0.595	-0.007	-5.305	-6.016
-107.0	-0.006	0.95877	-0.039	0.005	0.542	0.027	0.601	-0.006	-6.119	-6.015
-106.0	-0.006	0.92744	-0.038	0.005	0.543	0.027	0.606	-0.007	-6.090	-6.013
-105.0	-0.006	0.94367	-0.038	0.005	0.544	0.027	0.613	-0.006	-6.712	-6.013
-104.0	-0.006	0.91942	-0.037	0.005	0.545	0.027	0.619	-0.006	-7.449	-5.995
-103.0	-0.006	0.94117	-0.037	0.005	0.546	0.027	0.625	-0.006	-8.258	-5.977
-102.0	-0.006	0.92128	-0.036	0.005	0.547	0.027	0.631	-0.006	-9.218	-5.943
-101.0	-0.006	0.95130	-0.035	0.005	0.548	0.028	0.638	-0.006	-10.327	-5.911
-100.0	-0.006	0.93771	-0.035	0.005	0.549	0.028	0.644	-0.006	-12.172	-5.862
-99.0	-0.006	0.92688	-0.034	0.005	0.550	0.028	0.651	-0.006	-13.896	-5.806
-98.0	-0.006	0.91924	-0.034	0.005	0.551	0.028	0.657	-0.006	-15.949	-5.744
-97.0	-0.006	0.91482	-0.033	0.005	0.553	0.028	0.663	-0.006	-20.128	-5.674
-96.0	-0.006	0.91155	-0.032	0.005	0.554	0.027	0.669	-0.006	-24.354	-5.583
-95.0	-0.006	0.91199	-0.032	0.005	0.555	0.027	0.675	-0.006	-28.160	-5.503
-94.0	-0.006	0.91573	-0.031	0.005	0.556	0.027	0.681	-0.006	-39.230	-5.418
-93.0	-0.006	0.87409	-0.031	0.005	0.557	0.027	0.688	-0.006	-59.740	-5.320
-92.0	-0.006	0.88244	-0.030	0.005	0.559	0.027	0.694	-0.006	-117.425	-5.225
-91.0	-0.006	0.84798	-0.030	0.005	0.560	0.027	0.700	-0.006	2460.887	-5.119
-90.0	-0.006	0.86109	-0.029	0.005	0.561	0.027	0.706	-0.006	106.881	-5.017
-89.0	-0.006	0.83224	-0.028	0.005	0.562	0.027	0.712	-0.007	53.800	-4.905
-88.0	-0.006	0.85108	-0.028	0.005	0.563	0.027	0.719	-0.006	35.105	-4.798
-87.0	-0.006	0.82720	-0.027	0.005	0.564	0.027	0.725	-0.007	27.199	-4.681
-86.0	-0.006	0.80695	-0.027	0.005	0.565	0.026	0.731	-0.007	-1.307	-4.563
-85.0	-0.005	1.70610	-0.026	0.551	0.005	0.660	0.028	-0.003	-1.334	-5.239
-84.0	-0.005	1.70284	-0.026	0.549	0.005	0.654	0.028	-0.003	22.894	-5.094
-83.0	-0.005	1.70172	-0.025	0.548	0.005	0.648	0.028	-0.003	18.837	-4.950
-82.0	-0.005	1.70282	-0.024	0.547	0.005	0.641	0.028	-0.003	15.774	-4.805
-81.0	-0.005	1.70632	-0.024	0.545	0.005	0.635	0.028	-0.003	12.419	-4.661
-80.0	-0.005	1.71003	-0.024	0.544	0.005	0.629	0.029	-0.003	10.679	-4.531
-79.0	-0.005	1.71798	-0.023	0.543	0.005	0.623	0.029	-0.003	10.298	-4.389
-78.0	-0.005	1.68261	-0.023	0.541	0.005	0.616	0.029	-0.003	8.938	-4.243
-77.0	-0.005	1.69558	-0.022	0.540	0.005	0.610	0.029	-0.003	7.792	-4.105
-76.0	-0.005	1.66732	-0.022	0.539	0.005	0.603	0.028	-0.003	7.028	-3.964
-75.0	-0.005	1.64341	-0.021	0.538	0.005	0.598	0.028	-0.003	5.946	-3.827
-74.0	-0.005	1.66318	-0.021	0.536	0.005	0.591	0.028	-0.003	5.215	-3.697
-73.0	-0.005	1.64342	-0.020	0.535	0.005	0.585	0.028	-0.003	4.387	-3.566
-72.0	-0.005	1.61855	-0.020	0.534	0.005	0.579	0.028	-0.003	3.816	-3.447
-71.0	-0.006	1.60404	-0.020	0.532	0.005	0.574	0.028	-0.003	3.622	-3.323
-70.0	-0.006	1.59357	-0.019	0.531	0.005	0.568	0.028	-0.004	3.156	-3.202
-69.0	-0.006	1.58891	-0.019	0.530	0.005	0.563	0.028	-0.004	2.853	-3.086
-68.0	-0.006	1.54594	-0.019	0.529	0.005	0.558	0.027	-0.004	2.482	-2.969
-67.0	-0.006	1.54599	-0.019	0.527	0.005	0.554	0.027	-0.004	1.827	-2.860
-66.0	-0.006	1.53322	-0.018	0.526	0.005	0.549	0.027	-0.004	1.653	-2.763
-65.0	-0.006	1.50182	-0.018	0.524	0.005	0.545	0.027	-0.004	1.663	-2.658
-64.0	-0.006	1.47779	-0.018	0.523	0.005	0.541	0.026	-0.004	1.416	-2.556
-63.0	-0.007	1.47488	-0.018	0.521	0.005	0.538	0.026	-0.004	0.972	-2.458
-62.0	-0.007	1.48118	-0.018	0.520	0.005	0.534	0.026	-0.005	0.816	-2.376
-61.0	-0.007	1.43086	-0.018	0.519	0.005	0.529	0.026	-0.005	0.885	-2.284
-60.0	-0.007	1.38849	-0.018	0.519	0.005	0.525	0.025	-0.005	0.664	-2.195
-59.0	-0.007	1.39273	-0.017	0.519	0.005	0.521	0.025	-0.005	0.385	-2.113
-58.0	-0.008	1.35676	-0.017	0.519	0.005	0.520	0.025	-0.006	0.290	-2.040
-57.0	-0.008	1.31935	-0.017	0.519	0.005	0.520	0.025	-0.006	0.288	-1.963
-56.0	-0.008	1.28766	-0.017	0.519	0.005	0.520	0.024	-0.006	0.214	-1.889
-55.0	-0.008	1.25707	-0.017	0.519	0.005	0.520	0.024	-0.007	0.057	-1.817
-54.0	-0.009	1.22840	-0.018	0.519	0.004	0.520	0.024	-0.007	0.008	-1.753
-53.0	-0.009	1.19707	-0.018	0.519	0.004	0.520	0.024	-0.008	0.048	-1.685
-52.0	-0.009	1.15400	-0.018	0.519	0.004	0.520	0.023	-0.008	-0.064	-1.619
-51.0	-0.010	1.11074	-0.018	0.519	0.004	0.520	0.023	-0.009	-0.088	-1.560
-50.0	-0.010	1.08095	-0.018	0.519	0.004	0.520	0.023	-0.010	-0.040	-1.496
-49.0	-0.011	1.05739	-0.018	0.519	0.004	0.520	0.023	-0.010	-0.117	-1.434
-48.0	-0.011	1.02639	-0.018	0.519	0.004	0.519	0.023	-0.011	-2.533	-1.378
-47.0	-0.012	0.98697	-0.021	0.984	0.004	0.992	0.022	-0.012	-2.316	-1.531
-46.0	-0.012	0.95718	-0.021	0.983	0.004	0.992	0.022	-0.013	-0.083	-1.464
-45.0	-0.013	0.93023	-0.021	0.983	0.004	0.991	0.021	-0.014	-0.080	-1.394
-44.0	-0.014	0.88461	-0.022	0.982	0.004	0.991	0.021	-0.016	-0.129	-1.329
-43.0	-0.015	0.85378	-0.022	0.982	0.004	0.990	0.020	-0.017	-0.066	-1.266
-42.0	-0.015	0.82422	-0.022	0.981	0.004	0.990	0.020	-0.019	-0.008	-1.197
-41.0	-0.016	0.78665	-0.022	0.981	0.004	0.989	0.019	-0.021	0.007	-1.131
-40.0	-0.017	0.80636	-0.023	0.981	0.004	0.989	0.018	-0.021	-0.026	-1.063
-39.0	-0.018	0.76690	-0.023	0.980	0.003	0.988	0.018	-0.024	-0.008	-1.004
-38.0	-0.020	0.72220	-0.023	0.980	0.003	0.988	0.017	-0.027	0.026	-0.937
-37.0	-0.021	0.68612	-0.024	0.979	0.003	0.988	0.017	-0.031	-0.013	-0.877
-36.0	-0.022	0.65874	-0.024	0.979	0.003	0.987	0.017	-0.034	0.024	-0.820
-35.0	-0.024	0.62943	-0.024	0.978	0.003	0.987	0.016	-0.038	0.074	-0.759
-34.0	-0.026	0.58606	-0.025	0.978	0.003	0.986	0.016	-0.044	0.060	-0.699
-33.0	-0.028	0.56086	-0.025	0.978	0.003	0.986	0.015	-0.050	0.108	-0.644
-32.0	-0.030	0.51662	-0.025	0.977	0.003	0.985	0.015	-0.059	0.121	-0.582
-31.0	-0.033	0.49048	-0.026	0.977	0.003	0.985	0.014	-0.067	0.113	-0.529
-30.0	-0.036	0.46210	-0.026	0.976	0.003	0.984	0.014	-0.078	0.127	-0.474
-29.0	-0.039	0.43577	-0.026	0.976	0.003	0.984	0.014	-0.090	0.164	-0.424
-28.0	-0.043	0.40535	-0.027	0.975	0.003	0.983	0.013	-0.106	0.184	-0.368
-27.0	-0.047	0.41707	-0.027	0.975	0.002	0.983	0.012	-0.114	0.168	-0.319
-26.0	-0.052	0.38875	-0.027	0.974	0.002	0.982	0.012	-0.135	0.194	-0.273
-25.0	-0.058	0.35368	-0.028	0.974	0.002	0.982	0.011	-0.165	0.226	-0.225
-24.0	-0.065	0.32793	-0.028	0.973	0.002	0.981	0.010	-0.198	0.219	-0.178
-23.0	-0.072	0.30168	-0.028	0.973	0.002	0.980	0.010	-0.240	0.221	-0.137
-22.0	-0.081	0.27704	-0.028	0.972	0.002	0.980	0.009	-0.294	0.233	-0.096
-21.0	-0.092	0.24921	-0.028	0.972	0.002	0.979	0.009	-0.369	0.227	-0.059
-20.0	-0.104	0.22910	-0.029	0.971	0.002	0.979	0.008	-0.454	0.248	-0.026
-19.0	-0.118	0.24234	-0.028	0.970	0.002	0.978	0.007	-0.489	0.255	0.010
-18.0	-0.135	0.21372	-0.029	0.968	0.002	0.978	0.007	-0.633	0.241	0.039
-17.0	-0.155	0.19107	-0.029	0.967	0.001	0.977	0.006	-0.811	0.256	0.064
-16.0	-0.178	0.16595	-0.028	0.966	0.001	0.976	0.005	-1.071	0.261	0.091
-15.0	-0.204	0.14472	-0.028	0.964	0.001	0.975	0.005	-1.409	0.254	0.111
-14.0	-0.233	0.12812	-0.028	0.963	0.001	0.974	0.004	-1.821	0.250	0.129
-13.0	-0.265	0.11205	-0.028	0.806	0.001	0.995	0.004	-2.363	0.252	0.143
-12.0	-0.296	0.11060	-0.028	0.785	0.001	0.995	0.003	-2.677	0.260	0.156
-11.0	-0.324	0.09337	-0.028	0.775	0.001	0.994	0.003	-3.466	0.265	0.164
-10.0	-0.341	0.07939	-0.027	0.767	0.001	0.994	0.003	-4.297	0.306	0.170
-9.0	-0.342	0.06790	-0.027	0.759	0.001	0.993	0.002	-5.037	0.181	0.172
-8.0	-0.320	0.05754	-0.026	0.753	0.001	0.993	0.002	-5.565	0.237	0.169
-7.0	-0.274	0.04955	-0.026	0.748	0.001	0.992	0.002	-5.526	0.274	0.156
-6.0	-0.206	0.04264	-0.029	0.745	0.001	0.991	0.002	-4.825	0.838	0.111
-5.0	-0.153	0.01122	-0.097	0.742	0.003	0.990	0.997	-13.628	0.667	-0.384
-4.0	-0.039	0.00952	-0.098	0.739	0.151	0.988	0.997	-4.083	0.262	-2.279
-3.0	0.078	0.00864	-0.100	0.737	0.157	0.986	0.997	9.073	0.261	1.521
-2.0	0.196	0.00836	-0.101	0.734	0.166	0.984	0.997	23.451	0.261	0.765
-1.0	0.314	0.00808	-0.102	0.732	0.183	0.982	0.998	38.892	0.260	0.575
-0.0	0.431	0.00690	-0.103	0.729	0.895	0.979	0.992	62.505	0.259	0.490
1.0	0.547	0.00728	-0.104	0.726	0.953	0.975	0.980	75.181	0.259	0.441
2.0	0.660	0.00752	-0.105	0.723	0.961	0.970	0.980	87.699	0.262	0.410
3.0	0.769	0.01302	-0.107	0.002	0.965	0.980	0.982	59.080	-1.807	0.389
4.0	0.696	0.03388	-0.032	0.001	0.969	0.002	0.983	20.534	4.191	0.296
5.0	0.750	0.03892	-0.030	0.001	0.971	0.002	0.985	19.261	0.219	0.290
6.0	0.772	0.04586	-0.030	0.000	0.972	0.001	0.987	16.824	0.304	0.288
7.0	0.758	0.05460	-0.030	0.000	0.974	0.001	0.988	13.881	0.194	0.290
8.0	0.712	0.06561	-0.033	0.001	0.975	0.002	0.988	10.855	0.215	0.296
9.0	0.644	0.07916	-0.034	0.001	0.977	0.002	0.989	8.138	0.230	0.303
10.0	0.566	0.09550	-0.036	0.001	0.978	0.003	0.991	5.926	0.232	0.313
11.0	0.487	0.09098	-0.037	0.001	0.979	0.003	0.991	5.356	0.234	0.326
12.0	0.415	0.10355	-0.038	0.001	0.980	0.004	0.992	4.005	0.227	0.342
13.0	0.351	0.12018	-0.040	0.001	0.981	0.005	0.993	2.920	0.225	0.365
14.0	0.297	0.13737	-0.041	0.001	0.982	0.005	0.994	2.160	0.233	0.389
15.0	0.251	0.15587	-0.042	0.001	0.984	0.005	0.995	1.612	0.228	0.417
16.0	0.214	0.17778	-0.043	0.001	0.985	0.006	0.996	1.202	0.221	0.451
17.0	0.183	0.20062	-0.044	0.001	0.986	0.006	0.996	0.910	0.205	0.491
18.0	0.157	0.19900	-0.046	0.001	0.987	0.007	0.997	0.789	0.206	0.541
19.0	0.136	0.21845	-0.046	0.002	0.988	0.007	0.997	0.621	0.201	0.589
20.0	0.118	0.24623	-0.048	0.002	0.988	0.008	0.997	0.479	0.187	0.652
21.0	0.103	0.26902	-0.048	0.002	0.989	0.009	0.998	0.384	0.194	0.716
22.0	0.091	0.29934	-0.049	0.002	0.990	0.010	0.999	0.303	0.172	0.790
23.0	0.080	0.32148	-0.050	0.002	0.991	0.010	0.999	0.250	0.180	0.871
24.0	0.071	0.34812	-0.050	0.002	0.993	0.011	0.999	0.205	0.193	0.956
25.0	0.064	0.38381	-0.051	0.002	0.994	0.011	0.999	0.166	0.164	1.048
26.0	0.057	0.42000	-0.052	0.002	0.999	0.012	0.999	0.136	0.117	1.152
27.0	0.052	0.40165	-0.052	0.002	0.999	0.012	0.999	0.128	0.132	1.268
28.0	0.047	0.43407	-0.053	0.002	0.999	0.013	0.999	0.107	0.187	1.383
29.0	0.042	0.45581	-0.053	0.002	1.000	0.013	1.000	0.093	0.149	1.502
30.0	0.039	0.48354	-0.054	0.002	1.000	0.014	1.000	0.080	0.143	1.638
31.0	0.035	0.51869	-0.054	0.003	0.999	0.014	1.000	0.068	0.140	1.772
32.0	0.032	0.55294	-0.054	0.003	0.999	0.015	1.000	0.059	0.135	1.924
33.0	0.030	0.57810	-0.054	0.003	1.000	0.015	1.000	0.052	0.134	2.071
34.0	0.028	0.61332	-0.055	0.003	1.000	0.016	1.000	0.045	0.103	2.238
35.0	0.026	0.65028	-0.055	0.003	1.000	0.016	1.000	0.039	0.105	2.403
36.0	0.024	0.68606	-0.055	0.003	1.000	0.017	1.000	0.035	0.140	2.584
37.0	0.022	0.73334	-0.055	0.003	1.000	0.017	1.000	0.030	0.150	2.756
38.0	0.021	0.77391	-0.056	0.003	1.000	0.018	1.000	0.027	0.155	2.949
39.0	0.019	0.76269	-0.056	0.003	1.000	0.018	1.000	0.025	0.165	3.132
40.0	0.018	0.78303	-0.056	0.003	1.000	0.018	1.000	0.023	0.179	3.336
41.0	0.017	0.82550	-0.056	0.003	1.000	0.019	1.000	0.021	0.203	3.527
42.0	0.016	0.85628	-0.056	0.003	1.000	0.019	1.000	0.019	0.002	3.741
43.0	0.015	0.89704	-0.056	0.003	1.000	0.020	1.000	0.017	0.202	3.965
44.0	0.014	0.92190	-0.056	0.003	1.000	0.020	1.000	0.016	0.563	4.165
45.0	0.014	0.94704	-0.056	0.004	1.000	0.020	1.000	0.014	5.183	4.359
46.0	0.013	0.98257	-0.049	0.004	0.524	0.021	0.524	0.013	5.442	4.052
47.0	0.012	1.02479	-0.049	0.004	0.524	0.022	0.524	0.012	0.566	4.243
48.0	0.012	1.05880	-0.049	0.004	0.524	0.022	0.524	0.011	0.708	4.413
49.0	0.011	1.08750	-0.048	0.004	0.524	0.022	0.524	0.010	0.624	4.597
50.0	0.011	1.12024	-0.048	0.004	0.524	0.022	0.524	0.010	0.868	4.779
51.0	0.010	1.16723	-0.048	0.004	0.524	0.022	0.524	0.009	1.056	4.944
52.0	0.010	1.17312	-0.048	0.004	0.524	0.023	0.524	0.008	0.967	5.113
53.0	0.009	1.21045	-0.047	0.004	0.524	0.023	0.524	0.008	0.968	5.287
54.0	0.009	1.24072	-0.047	0.004	0.524	0.023	0.524	0.007	1.298	5.458
55.0	0.009	1.27109	-0.047	0.004	0.524	0.023	0.524	0.007	1.434	5.607
56.0	0.008	1.30450	-0.046	0.004	0.524	0.024	0.524	0.006	1.277	5.768
57.0	0.008	1.34150	-0.046	0.004	0.524	0.024	0.526	0.006	1.548	5.928
58.0	0.008	1.37789	-0.046	0.004	0.524	0.024	0.530	0.006	1.626	6.070
59.0	0.008	1.42220	-0.045	0.004	0.524	0.024	0.535	0.005	1.476	6.224
60.0	0.007	1.46958	-0.045	0.004	0.524	0.025	0.540	0.005	1.815	6.372
61.0	0.007	1.42340	-0.045	0.004	0.525	0.025	0.544	0.005	2.383	6.503
62.0	0.007	1.46344	-0.044	0.004	0.527	0.025	0.547	0.005	2.452	6.615
63.0	0.007	1.48610	-0.044	0.004	0.529	0.025	0.551	0.005	2.307	6.739
64.0	0.007	1.51347	-0.043	0.004	0.530	0.026	0.555	0.004	2.521	6.855
65.0	0.006	1.54490	-0.043	0.004	0.532	0.026	0.559	0.004	2.951	6.964
66.0	0.006	1.54381	-0.042	0.004	0.533	0.026	0.564	0.004	3.818	7.054
67.0	0.006	1.55992	-0.042	0.005	0.534	0.026	0.569	0.004	3.932	7.117
68.0	0.006	1.60473	-0.041	0.005	0.536	0.027	0.573	0.004	3.813	7.199
69.0	0.006	1.61333	-0.041	0.005	0.537	0.027	0.578	0.004	4.363	7.263
70.0	0.006	1.62298	-0.040	0.005	0.538	0.027	0.584	0.004	4.721	7.318
71.0	0.006	1.63821	-0.040	0.005	0.539	0.027	0.589	0.003	5.137	7.364
72.0	0.006	1.65761	-0.039	0.005	0.540	0.027	0.595	0.003	6.136	7.400
73.0	0.005	1.68678	-0.039	0.005	0.542	0.027	0.601	0.003	6.967	7.407
74.0	0.005	1.66656	-0.038	0.005	0.543	0.027	0.606	0.003	6.890	7.414
75.0	0.005	1.69387	-0.038	0.005	0.544	0.027	0.613	0.003	7.482	7.423
76.0	0.005	1.68021	-0.037	0.005	0.545	0.027	0.619	0.003	8.242	7.412
77.0	0.005	1.71178	-0.037	0.005	0.546	0.027	0.625	0.003	8.989	7.401
78.0	0.005	1.70191	-0.036	0.005	0.547	0.027	0.631	0.003	9.832	7.372
79.0	0.005	1.74126	-0.035	0.005	0.548	0.028	0.638	0.003	10.887	7.344
80.0	0.005	1.73648	-0.035	0.005	0.549	0.028	0.644	0.003	12.554	7.297
81.0	0.005	1.73438	-0.034	0.005	0.550	0.028	0.651	0.003	13.952	7.243
82.0	0.005	1.73482	-0.034	0.005	0.551	0.028	0.657	0.003	15.811	7.180
83.0	0.005	1.73755	-0.033	0.005	0.553	0.028	0.663	0.003	19.259	7.109
84.0	0.005	1.74191	-0.032	0.005	0.554	0.027	0.669	0.003	22.166	7.013
85.0	0.005	1.74871	-0.032	0.005	0.555	0.027	0.675	0.003	24.558	6.929
86.0	0.005	1.75812	-0.031	0.005	0.556	0.027	0.681	0.003	30.899	6.838
87.0	0.005	1.72222	-0.031	0.005	0.557	0.027	0.688	0.003	39.584	6.733
88.0	0.005	1.73525	-0.030	0.005	0.559	0.027	0.694	0.003	55.439	6.632
89.0	0.005	1.70513	-0.030	0.005	0.560	0.027	0.700	0.003	92.957	6.517
90.0	0.005	1.72186	-0.029	0.005	0.561	0.027	0.706	0.003	306.131	6.406
91.0	0.005	1.69616	-0.028	0.005	0.562	0.027	0.712	0.003	-222.504	6.283
92.0	0.005	1.71741	-0.028	0.005	0.563	0.027	0.719	0.003	-79.187	6.166
93.0	0.005	1.69558	-0.027	0.005	0.564	0.027	0.725	0.003	-49.508	6.037
94.0	0.005	1.67666	-0.027	0.005	0.565	0.026	0.731	0.003	-1.320	5.906
95.0	0.006	0.88155	-0.026	0.551	0.005	0.660	0.028	0.006	-1.336	4.995
96.0	0.006	0.88465	-0.026	0.549	0.005	0.654	0.028	0.006	-25.893	4.876
97.0	0.006	0.89043	-0.025	0.548	0.005	0.648	0.028	0.006	-20.484	4.757
98.0	0.006	0.89936	-0.024	0.547	0.005	0.641	0.028	0.006	-16.525	4.637
